10,[5.370242118835449, 9.303918838500977, 7.390005826950073, 0.9530761241912842, 1.8364720344543457, 0.7444658279418945, 0.02168416976928711, 0.022109031677246094, 0.3933100700378418, 0.021841764450073242, 0.021418094635009766],0
11,[5.370242118835449, 9.303918838500977, 7.390005826950073, 0.9530761241912842, 1.8364720344543457, 0.7444658279418945, 0.02168416976928711, 0.022109031677246094, 0.3933100700378418, 0.021841764450073242, 0.021418094635009766, 0.020138978958129883],0
1,[6.939177989959717],0
1,[6.939177989959717, 10.617057800292969],0
2,[6.939177989959717, 10.617057800292969, 6.302878141403198],0
3,[6.939177989959717, 10.617057800292969, 6.302878141403198, 3.27229905128479],0
4,[6.939177989959717, 10.617057800292969, 6.302878141403198, 3.27229905128479, 0.7256588935852051],0
5,[6.939177989959717, 10.617057800292969, 6.302878141403198, 3.27229905128479, 0.7256588935852051, 0.6659939289093018],1
6,[6.939177989959717, 10.617057800292969, 6.302878141403198, 3.27229905128479, 0.7256588935852051, 0.6659939289093018, 0.703902006149292],0
7,[6.939177989959717, 10.617057800292969, 6.302878141403198, 3.27229905128479, 0.7256588935852051, 0.6659939289093018, 0.703902006149292, 0.01956009864807129],0
1,[7.0062761306762695],0
1,[7.0062761306762695, 8.160799980163574],0
2,[7.0062761306762695, 8.160799980163574, 4.819187879562378],0
3,[7.0062761306762695, 8.160799980163574, 4.819187879562378, 2.9614651203155518],0
4,[7.0062761306762695, 8.160799980163574, 4.819187879562378, 2.9614651203155518, 0.9040319919586182],0
5,[7.0062761306762695, 8.160799980163574, 4.819187879562378, 2.9614651203155518, 0.9040319919586182, 1.2095389366149902],0
6,[7.0062761306762695, 8.160799980163574, 4.819187879562378, 2.9614651203155518, 0.9040319919586182, 1.2095389366149902, 0.6232049465179443],0
7,[7.0062761306762695, 8.160799980163574, 4.819187879562378, 2.9614651203155518, 0.9040319919586182, 1.2095389366149902, 0.6232049465179443, 0.31281399726867676],0
8,[7.0062761306762695, 8.160799980163574, 4.819187879562378, 2.9614651203155518, 0.9040319919586182, 1.2095389366149902, 0.6232049465179443, 0.31281399726867676, 0.024226903915405273],0
9,[7.0062761306762695, 8.160799980163574, 4.819187879562378, 2.9614651203155518, 0.9040319919586182, 1.2095389366149902, 0.6232049465179443, 0.31281399726867676, 0.024226903915405273, 0.019343137741088867],0
10,[7.0062761306762695, 8.160799980163574, 4.819187879562378, 2.9614651203155518, 0.9040319919586182, 1.2095389366149902, 0.6232049465179443, 0.31281399726867676, 0.024226903915405273, 0.019343137741088867, 0.01953601837158203],0
1,[4.8018271923065186],0
1,[4.8018271923065186, 7.32371711730957],0
2,[4.8018271923065186, 7.32371711730957, 6.365004777908325],1
3,[4.8018271923065186, 7.32371711730957, 6.365004777908325, 3.5177221298217773],0
4,[4.8018271923065186, 7.32371711730957, 6.365004777908325, 3.5177221298217773, 2.084117889404297],0
5,[4.8018271923065186, 7.32371711730957, 6.365004777908325, 3.5177221298217773, 2.084117889404297, 0.3186221122741699],0
6,[4.8018271923065186, 7.32371711730957, 6.365004777908325, 3.5177221298217773, 2.084117889404297, 0.3186221122741699, 0.6252808570861816],0
7,[4.8018271923065186, 7.32371711730957, 6.365004777908325, 3.5177221298217773, 2.084117889404297, 0.3186221122741699, 0.6252808570861816, 0.34627318382263184],0
8,[4.8018271923065186, 7.32371711730957, 6.365004777908325, 3.5177221298217773, 2.084117889404297, 0.3186221122741699, 0.6252808570861816, 0.34627318382263184, 0.020538806915283203],0
9,[4.8018271923065186, 7.32371711730957, 6.365004777908325, 3.5177221298217773, 2.084117889404297, 0.3186221122741699, 0.6252808570861816, 0.34627318382263184, 0.020538806915283203, 0.021503925323486328],0
10,[4.8018271923065186, 7.32371711730957, 6.365004777908325, 3.5177221298217773, 2.084117889404297, 0.3186221122741699, 0.6252808570861816, 0.34627318382263184, 0.020538806915283203, 0.021503925323486328, 0.019134998321533203],0
1,[6.487155199050903],0
1,[6.487155199050903, 12.058491945266724],0
2,[6.487155199050903, 12.058491945266724, 6.115641117095947],1
3,[6.487155199050903, 12.058491945266724, 6.115641117095947, 3.908396005630493],0
